experience,age,governorate,disability,education,gender,nodes,clusters
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
1,30,al_aqaba,no_disability,secondary_or_below,male,Node25,Cluster2
5,30,al_aqaba,no_disability,secondary_or_below,male,Node30,Cluster2
5,40,al_aqaba,no_disability,secondary_or_below,male,Node30,Cluster2
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
0,40,irbid,no_disability,secondary_or_below,male,Node12,Cluster3
5,20,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
5,20,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
1,20,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
1,20,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
15,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
5,20,al_aqaba,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,al_aqaba,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,al_aqaba,no_disability,secondary_or_below,male,Node30,Cluster2
1,30,maadaba,no_disability,secondary_or_below,male,Node25,Cluster2
0,40,maadaba,no_disability,secondary_or_below,male,Node13,Cluster3
0,40,maadaba,no_disability,secondary_or_below,male,Node13,Cluster3
10,40,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
0,20,al_aqaba,no_disability,bachelor_or_above,male,Node20,Cluster2
10,40,al_aqaba,no_disability,bachelor_or_above,male,Node34,Cluster1
0,40,maadaba,no_disability,secondary_or_below,male,Node13,Cluster3
1,40,tafileh,no_disability,secondary_or_below,male,Node25,Cluster2
0,40,tafileh,no_disability,secondary_or_below,male,Node12,Cluster3
0,40,tafileh,no_disability,secondary_or_below,male,Node12,Cluster3
1,20,tafileh,no_disability,secondary_or_below,male,Node25,Cluster2
1,20,tafileh,no_disability,secondary_or_below,male,Node25,Cluster2
0,30,al_mafraq,no_disability,secondary_or_below,male,Node6,Cluster3
1,30,al_mafraq,no_disability,secondary_or_below,male,Node24,Cluster2
1,30,al_mafraq,no_disability,secondary_or_below,male,Node24,Cluster2
1,30,al_mafraq,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,al_mafraq,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,al_mafraq,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,al_mafraq,no_disability,secondary_or_below,male,Node30,Cluster2
5,40,al_mafraq,no_disability,secondary_or_below,male,Node30,Cluster2
5,40,al_mafraq,no_disability,secondary_or_below,male,Node30,Cluster2
5,40,amman,no_disability,secondary_or_below,male,Node31,Cluster1
0,40,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
1,40,al_mafraq,no_disability,secondary_or_below,male,Node24,Cluster2
0,40,irbid,no_disability,secondary_or_below,male,Node12,Cluster3
0,40,amman,no_disability,secondary_or_below,male,Node13,Cluster3
1,30,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
1,30,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
0,20,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
0,30,zarqa,no_disability,secondary_or_below,male,Node6,Cluster3
1,30,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
0,40,maadaba,no_disability,secondary_or_below,male,Node13,Cluster3
0,40,maadaba,no_disability,secondary_or_below,male,Node13,Cluster3
0,20,maan,no_disability,secondary_or_below,male,Node9,Cluster2
5,20,maan,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,maan,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,maan,no_disability,secondary_or_below,male,Node30,Cluster2
10,30,maan,no_disability,secondary_or_below,male,Node34,Cluster1
10,30,maan,no_disability,secondary_or_below,male,Node34,Cluster1
10,30,maan,no_disability,secondary_or_below,male,Node34,Cluster1
1,40,maadaba,no_disability,secondary_or_below,male,Node25,Cluster2
5,40,maadaba,no_disability,secondary_or_below,male,Node30,Cluster2
0,30,zarqa,no_disability,secondary_or_below,male,Node6,Cluster3
5,20,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,20,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
5,20,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
10,30,amman,no_disability,bachelor_or_above,male,Node35,Cluster1
10,30,amman,no_disability,bachelor_or_above,male,Node35,Cluster1
20,40,amman,no_disability,bachelor_or_above,male,Node35,Cluster1
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
0,40,maadaba,no_disability,secondary_or_below,male,Node13,Cluster3
1,30,amman,no_disability,bachelor_or_above,male,Node26,Cluster1
5,30,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
5,30,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
5,30,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
1,20,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
1,20,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
5,20,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
0,20,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
10,30,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
1,20,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
10,20,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
1,20,amman,no_disability,bachelor_or_above,male,Node26,Cluster1
1,30,amman,no_disability,bachelor_or_above,male,Node26,Cluster1
10,30,amman,no_disability,bachelor_or_above,male,Node35,Cluster1
10,30,amman,no_disability,bachelor_or_above,male,Node35,Cluster1
0,30,amman,no_disability,secondary_or_below,male,Node6,Cluster3
5,40,amman,no_disability,secondary_or_below,male,Node31,Cluster1
1,20,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
1,30,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,40,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
0,30,irbid,no_disability,secondary_or_below,male,Node5,Cluster3
0,30,irbid,no_disability,secondary_or_below,male,Node5,Cluster3
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
0,40,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
1,40,amman,no_disability,secondary_or_below,male,Node25,Cluster2
1,40,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,40,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,30,zarqa,no_disability,bachelor_or_above,male,Node32,Cluster1
5,30,zarqa,no_disability,bachelor_or_above,male,Node32,Cluster1
5,30,zarqa,no_disability,bachelor_or_above,male,Node32,Cluster1
5,30,zarqa,no_disability,bachelor_or_above,male,Node32,Cluster1
10,40,zarqa,no_disability,bachelor_or_above,male,Node35,Cluster1
5,30,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
5,30,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
10,30,amman,no_disability,bachelor_or_above,male,Node35,Cluster1
15,40,amman,no_disability,bachelor_or_above,male,Node35,Cluster1
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
0,20,al_mafraq,no_disability,secondary_or_below,male,Node13,Cluster3
5,40,al_mafraq,no_disability,secondary_or_below,male,Node30,Cluster2
1,30,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
1,20,jarash,no_disability,secondary_or_below,male,Node25,Cluster2
1,20,jarash,no_disability,secondary_or_below,male,Node25,Cluster2
10,30,jarash,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,jarash,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,jarash,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,jarash,no_disability,secondary_or_below,male,Node35,Cluster1
5,20,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
10,20,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
15,30,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
20,40,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
5,20,zarqa,no_disability,vocational_training,male,Node32,Cluster1
1,30,amman,no_disability,bachelor_or_above,male,Node26,Cluster1
5,30,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
1,20,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,jarash,no_disability,bachelor_or_above,male,Node32,Cluster1
0,40,maadaba,no_disability,secondary_or_below,male,Node13,Cluster3
5,40,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
5,20,zarqa,no_disability,bachelor_or_above,male,Node32,Cluster1
5,20,zarqa,no_disability,bachelor_or_above,male,Node32,Cluster1
10,30,zarqa,no_disability,bachelor_or_above,male,Node35,Cluster1
10,30,zarqa,no_disability,bachelor_or_above,male,Node35,Cluster1
10,30,zarqa,no_disability,bachelor_or_above,male,Node35,Cluster1
10,30,zarqa,no_disability,bachelor_or_above,male,Node35,Cluster1
10,30,zarqa,no_disability,bachelor_or_above,male,Node35,Cluster1
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,maadaba,no_disability,bachelor_or_above,male,Node32,Cluster1
1,40,maadaba,no_disability,secondary_or_below,male,Node25,Cluster2
1,40,maadaba,no_disability,secondary_or_below,male,Node25,Cluster2
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,jarash,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,jarash,no_disability,secondary_or_below,male,Node31,Cluster1
10,30,jarash,no_disability,secondary_or_below,male,Node35,Cluster1
0,40,jarash,with_disability,middle_diploma,male,Node15,Cluster3
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,40,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
0,20,balqa,no_disability,secondary_or_below,male,Node13,Cluster3
0,20,balqa,no_disability,secondary_or_below,male,Node13,Cluster3
10,30,balqa,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,balqa,no_disability,secondary_or_below,male,Node35,Cluster1
5,30,irbid,no_disability,bachelor_or_above,male,Node32,Cluster1
10,30,irbid,no_disability,bachelor_or_above,male,Node34,Cluster1
10,40,irbid,no_disability,bachelor_or_above,male,Node34,Cluster1
0,20,irbid,no_disability,secondary_or_below,male,Node12,Cluster3
1,20,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
1,20,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
15,40,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
0,20,irbid,no_disability,secondary_or_below,male,Node12,Cluster3
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
0,20,irbid,no_disability,secondary_or_below,male,Node12,Cluster3
0,20,ajloun,no_disability,secondary_or_below,male,Node9,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
10,40,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
10,40,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
10,40,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
0,40,irbid,no_disability,secondary_or_below,male,Node12,Cluster3
0,30,irbid,no_disability,secondary_or_below,male,Node5,Cluster3
0,40,irbid,no_disability,secondary_or_below,male,Node12,Cluster3
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
1,30,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,40,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,40,amman,no_disability,secondary_or_below,male,Node31,Cluster1
1,40,irbid,no_disability,bachelor_or_above,male,Node26,Cluster1
1,40,irbid,no_disability,bachelor_or_above,male,Node26,Cluster1
1,20,amman,no_disability,vocational_training,male,Node25,Cluster2
15,40,amman,no_disability,vocational_training,male,Node35,Cluster1
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
5,40,amman,no_disability,secondary_or_below,male,Node31,Cluster1
0,40,amman,no_disability,secondary_or_below,male,Node13,Cluster3
5,20,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
15,40,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
15,40,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
15,40,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
1,40,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,maadaba,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,maadaba,no_disability,secondary_or_below,male,Node30,Cluster2
0,30,amman,no_disability,bachelor_or_above,male,Node17,Cluster2
0,20,al_mafraq,no_disability,secondary_or_below,male,Node13,Cluster3
0,40,zarqa,no_disability,middle_diploma,male,Node17,Cluster2
1,40,zarqa,no_disability,middle_diploma,male,Node24,Cluster2
1,40,zarqa,no_disability,middle_diploma,male,Node24,Cluster2
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
1,20,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
1,20,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
1,20,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
15,30,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
15,30,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
15,30,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
0,40,irbid,no_disability,middle_diploma,male,Node15,Cluster3
5,30,al_mafraq,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,al_mafraq,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,al_mafraq,no_disability,secondary_or_below,male,Node30,Cluster2
1,20,maadaba,no_disability,secondary_or_below,male,Node25,Cluster2
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
1,30,irbid,no_disability,bachelor_or_above,male,Node26,Cluster1
10,30,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
0,40,amman,no_disability,secondary_or_below,male,Node13,Cluster3
0,40,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
0,20,balqa,no_disability,secondary_or_below,male,Node13,Cluster3
20,40,balqa,no_disability,secondary_or_below,male,Node35,Cluster1
0,40,al_kirk,no_disability,secondary_or_below,male,Node12,Cluster3
0,30,amman,no_disability,bachelor_or_above,male,Node17,Cluster2
5,30,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
5,30,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
5,40,amman,no_disability,bachelor_or_above,male,Node32,Cluster1
5,40,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
0,20,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
1,20,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
5,40,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,20,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
1,30,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
10,30,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
0,20,amman,no_disability,middle_diploma,male,Node19,Cluster2
0,20,amman,no_disability,middle_diploma,male,Node19,Cluster2
0,20,amman,no_disability,middle_diploma,male,Node19,Cluster2
5,30,amman,no_disability,middle_diploma,male,Node31,Cluster1
0,20,al_aqaba,no_disability,bachelor_or_above,male,Node20,Cluster2
1,20,al_aqaba,no_disability,bachelor_or_above,male,Node26,Cluster1
15,40,al_aqaba,no_disability,bachelor_or_above,male,Node34,Cluster1
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
1,20,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
10,40,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
0,30,zarqa,no_disability,secondary_or_below,male,Node6,Cluster3
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
15,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,40,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
1,30,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
1,40,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,40,irbid,no_disability,secondary_or_below,male,Node34,Cluster1
1,30,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
0,40,amman,no_disability,secondary_or_below,male,Node13,Cluster3
1,40,amman,no_disability,secondary_or_below,male,Node25,Cluster2
1,40,amman,no_disability,secondary_or_below,male,Node25,Cluster2
0,40,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
0,20,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
5,40,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
0,30,irbid,no_disability,secondary_or_below,male,Node5,Cluster3
0,30,irbid,no_disability,secondary_or_below,male,Node5,Cluster3
0,30,irbid,no_disability,secondary_or_below,male,Node5,Cluster3
0,30,irbid,no_disability,secondary_or_below,male,Node5,Cluster3
1,30,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
1,40,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
5,20,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,zarqa,no_disability,bachelor_or_above,male,Node35,Cluster1
1,30,amman,no_disability,bachelor_or_above,male,Node26,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
0,30,al_mafraq,no_disability,secondary_or_below,male,Node6,Cluster3
10,40,al_mafraq,no_disability,secondary_or_below,male,Node34,Cluster1
0,30,zarqa,no_disability,secondary_or_below,male,Node6,Cluster3
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
10,40,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,amman,no_disability,bachelor_or_above,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
0,40,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
0,30,irbid,no_disability,bachelor_or_above,male,Node15,Cluster3
1,30,irbid,no_disability,bachelor_or_above,male,Node26,Cluster1
5,30,irbid,no_disability,bachelor_or_above,male,Node32,Cluster1
5,30,irbid,no_disability,bachelor_or_above,male,Node32,Cluster1
5,30,irbid,no_disability,bachelor_or_above,male,Node32,Cluster1
5,40,irbid,no_disability,bachelor_or_above,male,Node32,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
10,20,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
10,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
20,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
20,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
0,40,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
1,40,amman,no_disability,bachelor_or_above,male,Node26,Cluster1
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
1,30,amman,no_disability,secondary_or_below,male,Node25,Cluster2
5,30,amman,no_disability,secondary_or_below,male,Node31,Cluster1
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
5,30,balqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,40,balqa,no_disability,secondary_or_below,male,Node30,Cluster2
0,20,amman,no_disability,secondary_or_below,male,Node13,Cluster3
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
1,20,amman,no_disability,secondary_or_below,male,Node25,Cluster2
1,30,irbid,no_disability,secondary_or_below,male,Node24,Cluster2
5,30,irbid,no_disability,secondary_or_below,male,Node30,Cluster2
0,20,zarqa,no_disability,secondary_or_below,male,Node13,Cluster3
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
5,30,zarqa,no_disability,secondary_or_below,male,Node30,Cluster2
10,40,zarqa,no_disability,secondary_or_below,male,Node35,Cluster1
5,20,amman,no_disability,secondary_or_below,male,Node31,Cluster1
15,30,amman,no_disability,secondary_or_below,male,Node35,Cluster1
15,40,amman,no_disability,secondary_or_below,male,Node35,Cluster1
1,40,amman,no_disability,secondary_or_below,male,Node25,Cluster2
1,20,zarqa,no_disability,vocational_training,male,Node24,Cluster2
5,30,zarqa,no_disability,vocational_training,male,Node32,Cluster1
5,30,zarqa,no_disability,vocational_training,male,Node32,Cluster1
10,30,zarqa,no_disability,vocational_training,male,Node35,Cluster1
10,30,zarqa,no_disability,vocational_training,male,Node35,Cluster1
10,30,zarqa,no_disability,vocational_training,male,Node35,Cluster1
10,30,zarqa,no_disability,vocational_training,male,Node35,Cluster1
1,40,zarqa,no_disability,secondary_or_below,male,Node24,Cluster2
1,20,irbid,no_disability,bachelor_or_above,male,Node26,Cluster1
1,20,irbid,no_disability,bachelor_or_above,male,Node26,Cluster1
10,30,irbid,no_disability,bachelor_or_above,male,Node34,Cluster1
10,40,irbid,no_disability,bachelor_or_above,male,Node34,Cluster1
